instance_id,click
7865309738179661025,0.25559
2329610784808357705,0.03340
6230953206840906282,0.27976
6444556133658413818,0.01165
6415680875538816006,0.39955
1184540088324198248,0.00707
7214265797738476848,0.00413
4966309711422846299,0.21664
7567907133782890447,0.19202
2282011044221451375,0.22044
7749747305824548491,0.28911
7159060423052925723,0.01402
6259235664248898756,0.39078
2220820756593492560,0.19329
466338967871003986,0.30358
946046969963808304,0.24131
7336623460982271794,0.00303
2157247819288858610,0.51549
6407491139838238922,0.02921
7577666381423287881,0.29844
5407707140221036563,0.00967
5450248160915128914,0.21638
7823988842865665788,0.03701
2203886783022788666,0.33263
2603207145557288776,0.00008
5156725724120030055,0.26918
6055635004908960658,0.56478
3607353715207700050,0.59551
5536341973990540126,0.26546
3076303744428913081,0.64401
6158082180949017393,0.23448
1401683679958008722,0.32219
1410128926961520151,0.27665
732283861726709039,0.37306
4764281709510248668,0.23661
3426965666527733024,0.41753
5145326008692636542,0.01245
6351504112331332924,0.27908
4896205191319636181,0.23718
6793447991803506780,0.22989
1219934463253313267,0.50204
2523422015927312269,0.31801
2713529126654406812,0.19982
6485412163427948339,0.00819
1726226642838171687,0.01856
2366562108056008235,0.37296
3269383356166790552,0.29706
4885623593427634255,0.49988
9132575271699217162,0.00000
2218612879237721494,0.01335
8509022327957714144,0.39478
8139176509233917824,0.00880
3224193234033501481,0.21090
7048329212107385011,0.16282
2622980827929501494,0.76552
5501268902076770486,0.31475
3651089176350610202,0.27779
2395737090219042524,0.00934
6583629423778141268,0.27069
6289101914389617920,0.18938
2782141908675048844,0.18240
6257712592042787088,0.30489
8739106463991319895,0.16026
2421256547583380014,0.51878
6731279289092349225,0.22026
6251144532045903193,0.81094
6476432438954223773,0.02181
5862204139333052209,0.70018
7970788964214664967,0.00372
1736885225261286723,0.06131
3379671100499644099,0.01881
779446979107773942,0.03710
1591810154561273260,0.19345
8290415541916377115,0.01459
5304823618306583101,0.28430
8306275240664521125,0.49819
1286279962843463717,0.21218
1605306422444329572,0.42208
5290168921566221949,0.29387
8263621387447787761,0.10091
7454611575587053556,0.37316
8221580067874880164,0.29890
5774724898812804336,0.19491
6626390514160537951,0.20332
2712475130616069022,0.00341
2065207260018764484,0.24967
6821702029327286272,0.24995
3800164269642148,0.22329
4962892510874695623,0.08756
3880696378265391201,0.18733
5850934271126621699,0.29861
2574577046297336211,0.31708
1791283355979769692,0.00237
3747891937200774187,0.25531
3236973523785655839,0.02324
495001534367721744,0.18999
6807465901560352309,0.27992
3310116322371655363,0.00512
6008142162765963380,0.28747
8253721983036549190,0.33751
2986921603119974051,0.31875
3004549032241319019,0.34621
246554952207552754,0.33489
7093270263583113348,0.02249
194611803976933596,0.08533
6054393552496339074,0.25577
3514744534259683746,0.47552
3656959056518836147,0.48834
4282160956635321934,0.29384
1914295645473450997,0.21517
5864613750701440207,0.38338
5468038262323924866,0.36206
8774121342342694041,0.12443
6754109417789476008,0.00003
6611048108563303192,0.05107
6637516352017645548,0.00920
8700721964852615485,0.01960
1446693539969639099,0.01826
5398584522352157322,0.01443
8848287483867297721,0.00929
6044141159639536931,0.32913
8850516721948040761,0.22056
1101113514421874395,0.27244
6830921137710141285,0.02018
4513182215959053610,0.25684
8833298928148317811,0.35423
2932212015796933535,0.24819
4038383207053890324,0.29771
6111534265282358635,0.26857
5717035234613701553,0.27169
319145957873074460,0.11232
4586941248159241252,0.28546
2383853067376102090,0.05225
4059214427637401825,0.00959
6438465629911908712,0.23058
2283845541469365520,0.11309
1735360351679188530,0.50889
6006662418279443064,0.22300
4882878605459824302,0.02082
2134443194335891703,0.28662
1628929108357619893,0.31913
2099141256076347379,0.06576
4539453708010444544,0.22864
8364640719774806201,0.39883
5869735810171218872,0.08563
916893832579927703,0.30680
4637176138186131614,0.41820
8851271498349004112,0.00012
2719372458041577630,0.24848
56835166689657595,0.21627
7234628703455688147,0.04298
2763636975153975042,0.29155
2220791443213552391,0.02423
9198487950508279654,0.19003
6678437620287834995,0.08502
8173185926551210788,0.35671
7179817027096656127,0.05014
5647314980888710680,0.31009
6847070163959155716,0.20379
5679576778615774456,0.04966
3679350032399769249,0.23900
5088404562936800401,0.41172
2971616523528048253,0.31290
3958849262815580525,0.31227
5574271503625983471,0.00002
1597144844975162688,0.31996
7811486014091840245,0.26044
2189510230613390076,0.01652
2169717322190954762,0.27205
890391625804831949,0.15381
4389056431420664339,0.00823
4104543362464304031,0.31351
5295973120512034632,0.04250
397015501114059641,0.05563
683855579381899277,0.29041
8447457308831731095,0.28135
675529379766574092,0.31080
7794215676453954240,0.05835
7272781029503557588,0.01345
2463081263678162841,0.43977
1360144140744301162,0.26058
6365536354699439370,0.05066
8631976108090079458,0.02815
1846003176495694170,0.28651
3941081073947012065,0.01159
5388225067470882405,0.04273
4284894664876218080,0.00001
5399968360131753452,0.22767
8471534124556661886,0.24959
7117625972653677492,0.42569
8722477381037571880,0.18318
4454743172286831111,0.16898
7115296050453181317,0.21518
456404344521931607,0.22843
7948724519511203500,0.00000
4205349739154450957,0.33655
4012460122961356616,0.22067
8413320591434081864,0.28685
1642935125859869761,0.00931
1624959058514405864,0.41812
7506969473663363385,0.31213
1074807987157098334,0.30360
3644614209105512670,0.19618
6448894713346862417,0.02095
7926993733761918235,0.05009
6732182021543563036,0.09293
8393990171860229819,0.03139
3501845108050812310,0.13302
4920985538646886738,0.21727
5731159049224956227,0.24295
3476493289722193668,0.24420
6124793234482855114,0.39546
2355685455622435827,0.27642
1708305768335449343,0.00000
6795795043903309204,0.23706
4798134268937927785,0.23300
6952526015686561450,0.26816
3851236916687260866,0.24830
1873000866727846949,0.00000
229061971435442731,0.31004
2950407630002276780,0.35192
8295994148601138982,0.48766
617972038056477560,0.01305
143512032590084380,0.37948
2645804911707317319,0.53847
5064793976708796058,0.32142
6655065606895457359,0.01465
7559650261403735802,0.18944
2802194147724455224,0.24801
7760478732386684869,0.54617
62520525575477899,0.02618
3888665854402066589,0.27287
1507367047339879074,0.31533
5785490244237878797,0.04118
5097753696933475161,0.30913
8642945828437062279,0.26059
5250536307762728155,0.27286
5596907603283907631,0.01387
2896153381934389953,0.00360
703028405325165819,0.02134
6841743977801152576,0.34792
8719423011334179717,0.04185
8477155767292534222,0.18778
8242393865117632343,0.09320
2845494985004222325,0.17386
1251124566132896675,0.24949
6328418444032217409,0.23596
1237044815114020639,0.22277
6636031466114368334,0.26833
6540954282804270630,0.02479
6037599296051217801,0.34342
3706418827999533944,0.31213
6451528850015734455,0.19887
9078521265949881071,0.24599
4114837111762433332,0.20577
1253209051929567410,0.19002
5468841766320684676,0.58529
8884599878505501496,0.18044
2990593842938559240,0.01668
7728315192358993332,0.05881
6027357639124334612,0.22618
6146787711488321964,0.09067
908145400273982234,0.19866
2013724775088368109,0.37736
2021648825432175408,0.16808
2050427957679947201,0.02328
9072109324116440908,0.22476
5873188864519837986,0.00420
1901072980514706604,0.01148
1572095088217168816,0.48855
5914442316732158516,0.26394
8505759948692436404,0.25827
6533011528139021070,0.35937
5781891456618307903,0.01812
1349137813604137636,0.01977
1607374006924910189,0.34528
591307655999562305,0.21859
5984703286655805687,0.08184
2471431388337921233,0.01209
2276487789984719888,0.84816
557062061497712639,0.01090
7944920239683982722,0.34868
7713277535428890422,0.27643
5186472536316910927,0.31210
613600920023844890,0.09973
759194097670093975,0.00015
1063513234997665076,0.03491
8263509133359855857,0.37146
3198944549612450160,0.22182
3299387995481613481,0.03811
3432525205872728771,0.18135
5042713397503463329,0.01003
4182495206815972325,0.33970
8205971626870591705,0.28197
3630489956864389198,0.12707
4635056995680389052,0.37039
5343714159417191617,0.03315
5890761859510709864,0.25506
8279656406001865081,0.02226
8336482153642516940,0.23906
886899052745567555,0.00001
9059974621511305361,0.00690
368418493864403415,0.10167
130192240841946945,0.02104
359179078326172275,0.25510
3556338068098252765,0.20827
6574551776337768109,0.20467
6116116508839210806,0.04296
2477594069985091919,0.29002
5625654424777337440,0.27569
1968873492510503360,0.16107
5299529546302206607,0.21005
3752926460739231403,0.42020
7953413037816777472,0.00052
5096875253059105888,0.01731
7718019293744294402,0.33662
85655720803388197,0.01588
7182000516662239654,0.05909
7790306653228381784,0.35589
923494916154078663,0.01448
400267825139421217,0.00046
264278367329789967,0.30409
8823455752661237704,0.00850
3995168531807279527,0.20065
2333280046575216452,0.28407
1788115317670475001,0.32088
1874876097775018395,0.31428
747367362413013572,0.21794
5258510203396308984,0.18007
6345031763997828623,0.83471
5220657119425186950,0.32862
7166084220392630032,0.30774
1180540644412899220,0.30559
9100534810174549718,0.20285
140594152125677507,0.20251
6014069013004134076,0.01896
4496808440138728916,0.00283
6470960437702176067,0.01618
750572816433476125,0.08814
2280703545884477455,0.32773
9162618047262963097,0.23508
3679255201126861102,0.21734
6699510837619639580,0.05608
7332698031976375670,0.25583
6869021213056317460,0.23563
2900579412502193146,0.03478
1952949818952585619,0.00112
2301562866899028332,0.39492
600676818626292656,0.01546
7578686067351440912,0.30380
1089252098183698239,0.31715
9112177905795438076,0.01038
2584015055146172628,0.27842
780003779816704050,0.46856
3910624444829104335,0.25876
6604762537949248334,0.03668
6119850321429388860,0.05218
3354641989827251586,0.05152
3791430432202183289,0.32003
9095585740848876538,0.32839
7729611688054612950,0.32859
2272492433633220457,0.24619
6871704311436077445,0.01257
6417105816577660242,0.26977
4312365162263981024,0.09833
6908552302756874481,0.00506
8944121902717557921,0.21690
5994177400922613390,0.21906
1673303424593321606,0.15805
7548120036186406073,0.02463
2974519945009977382,0.09178
4400423753011893247,0.00338
632608851128764697,0.04065
3764190661622842931,0.00193
7835478668930446673,0.31048
6331202472450610146,0.11585
1737577259986982993,0.53887
299739812500377323,0.33995
8315541579495983618,0.42161
8159011722502712133,0.32408
2414287986212601308,0.02353
5659633417754605379,0.00000
8784683559092364120,0.24201
6387119848573297351,0.04967
9173954598705169405,0.28285
3328453411711190474,0.23932
6736698513409681638,0.21278
4643485880934244228,0.00447
4458873180033148354,0.75417
4593785092417243532,0.20851
3136592148010303914,0.50840
2391629432744824358,0.27180
1266395382915117465,0.13785
6846789562869312861,0.01115
2822887159168536847,0.31582
4722345944310823367,0.06373
2898482314613351665,0.53363
1241076544011056450,0.27497
7662377677109372195,0.23145
8145114345349809008,0.42288
7190157555995875719,0.29746
684587428765900621,0.01062
3448736396807232511,0.40884
1272973301576118920,0.22478
974814068777534974,0.28172
813840500786221005,0.62097
7971267994602878076,0.19470
8094189308966911508,0.31348
2588657168478948441,0.04647
8105183912741576911,0.21356
740446402818497899,0.02032
4780879386423813697,0.27837
8013769104269692710,0.27087
5695590507239775306,0.00002
1336312127299263744,0.06197
6068936893532069698,0.32276
3580163006262069253,0.37586
5456099532664802342,0.05919
4588275832772294348,0.13433
2126053326813086205,0.23369
4000336035346716222,0.22968
770140478593386166,0.20338
7055728962813077818,0.34228
3031414050789384847,0.06455
7791169963477324657,0.30106
753792759168689469,0.34688
4905141564438780735,0.31578
1463591711159506679,0.01786
981092370324507168,0.71497
4757069362588600518,0.32843
6197935624898042837,0.27709
1097279901920678064,0.05114
462681354591916766,0.28739
2178992857537799348,0.27523
444555569379716332,0.29157
6565321446959106711,0.00003
7500399095172436180,0.29094
8684579851617346604,0.27237
6121696938150427418,0.03385
4599688402733069538,0.05159
1768641908026051619,0.38572
529919871901028297,0.33910
3232492661059857896,0.29234
7117275985274212079,0.27973
6588834052059844071,0.00533
8686132997380298697,0.04397
722713879603107896,0.65651
8969910698876198474,0.29855
5533813474137859109,0.04550
8087486477994550550,0.14988
5256815883398129408,0.26109
8339749970518528931,0.22113
1831899952229862474,0.56154
3048713375360533279,0.08323
622949175313757005,0.27430
5077295189559329294,0.01345
8382914294306185485,0.41290
8275190301397204781,0.21360
7463037016622363333,0.25175
4480479792504604265,0.30954
7924637258562395391,0.29939
2349069762666713356,0.26865
6915383437841932579,0.19264
5380814131807338275,0.33024
1387559532069967858,0.47781
9105914164104125672,0.23771
5576246167882585175,0.02758
1148692863444091002,0.20050
7455007429261328131,0.27668
5425971217809865112,0.02996
4936640375362696265,0.03708
3165596654902238080,0.28967
2641238821890506582,0.07200
5170814485930732381,0.23329
3404040251329675118,0.00873
1727904613724036433,0.01733
7774293781874703724,0.65058
2908773859617921530,0.41843
8879619941171654607,0.32732
1391749855006286638,0.07022
1266064904246001311,0.19036
6821865792950794762,0.49507
3151742769849090189,0.34911
7106834350844555669,0.28944
1058858659080980663,0.03326
682192415872576412,0.35263
3624341264524997340,0.01625
5554654932992555306,0.00003
5930375816414021656,0.74657
3769122420277033627,0.25580
7723658217381546547,0.21188
1353840426484334713,0.35735
2176457933817522299,0.25055
1035749065662683384,0.79675
5287063922701194130,0.21617
6680413779691486353,0.22712
5378893823528190659,0.19317
4337017213013627110,0.32590
1819673881923434713,0.32235
4006335601634448821,0.00173
1908523684434280846,0.24674
5395643444014175713,0.12260
4298052179974197458,0.34719
5574144112091329739,0.20168
4156929499585258256,0.25387
1770515843890903266,0.28712
2168290807482728898,0.04647
3470003149798483516,0.13030
7572920118523075073,0.16557
7830717458057215368,0.00391
4629935853028201926,0.17988
4738974284992425849,0.83197
6831623742251530977,0.48974
566233122377858230,0.35485
2486130650943012929,0.22099
4889820433876591445,0.00121
4311855317921433483,0.21042
2605257940658616805,0.39729
4314418551719055898,0.49637
3617781646500136293,0.23168
4048070869312066417,0.02773
8276327881653431117,0.76415
5785451460984968685,0.50031
2753993614366513393,0.38884
3988584109390353553,0.01046
4267558054584313598,0.26172
3744249563880359002,0.22476
3001395082009670236,0.28670
3400093005830196516,0.56567
2827821583565730320,0.20880
2556961797819039084,0.34217
2889155290847659338,0.06375
5669464313412410957,0.23809
6093462720074450672,0.30254
1452827756285546091,0.00013
5640965015985976663,0.48389
5893905159967004950,0.34730
6737926475912061526,0.40224
5719081244244496362,0.00000
2135610184454746320,0.04046
890025847034110895,0.14168
9018845882770821118,0.00526
2876185010912843034,0.12823
7795986102500438788,0.38765
1884909068292716665,0.15614
6789584799372068097,0.28172
3972465283753740431,0.07018
5959830413963797955,0.23913
5995483412284267161,0.23924
4279879855925136768,0.32756
3328742597603216338,0.17242
1894104711999391428,0.30396
5831987419073558442,0.06399
806953046280547847,0.27832
2579698338907419028,0.32622
3348116587152438662,0.22255
618992735922238548,0.18064
8342141128069961888,0.78165
3185879233454789031,0.20214
8852028772774202234,0.18065
3223209658935905967,0.37829
6719865658780947393,0.26139
802912580383409916,0.25734
948952291902883547,0.32356
6583707257236050437,0.49791
3554544080406500626,0.36614
6725782027309698500,0.08889
8321150060377434496,0.23626
7229059989913979391,0.02247
3719151584338600453,0.28216
5966035288937957988,0.05547
6676874579635653746,0.04002
7929420321911789400,0.00269
7752956753889675472,0.01078
6876720777730413303,0.01108
7160334612566548903,0.28942
4243662770165569991,0.06464
3144690112493207023,0.00000
5372576421143291514,0.02993
561691585153621702,0.17551
2206712966261590124,0.24693
7488485700466565224,0.35093
5329770292547492806,0.32047
8415112619869633159,0.30466
3652408995188560899,0.14781
1883192981208426609,0.19635
5643927802018315178,0.47126
7056864865947569386,0.27301
2000424494013105811,0.20938
4216055082151543046,0.08556
6353225146040937760,0.21281
6573692464773191976,0.33955
1407083911154751052,0.00001
6591267854694315277,0.34711
634406525428887024,0.41653
7807253002468856430,0.31416
8640968134287063113,0.00503
8718521302588457750,0.00198
1448143146533286448,0.01002
7623154376617071083,0.32374
6775528645215745311,0.01060
87497781562662279,0.44879
159180232235245012,0.11249
7987812140346921860,0.27423
1846990840696347768,0.03083
5401369397752886474,0.00198
4877624926437901135,0.07185
5829023838533543093,0.20226
7222529907931281878,0.20363
2101103256051447554,0.25620
6882221915471510553,0.04525
4924222380866031261,0.37746
7409199818638751944,0.24057
233442392454843307,0.01370
7006463670262937518,0.05888
44465866856006082,0.29336
7526066547436048244,0.31376
7057136616541732202,0.46667
9116512295883054200,0.02421
6334686666259252895,0.21755
6255216066553242110,0.19658
296259984141126931,0.01087
7727100921374646689,0.05163
7255609515708595212,0.28436
8895066068162369988,0.26544
4975256093871080637,0.00118
8160401863941949451,0.17213
1789353461820647937,0.14592
3508419679345284772,0.43473
1117686399296555048,0.27263
1484268146847990300,0.01053
319145686507484909,0.21978
7190631824854295408,0.36828
4744053007326343558,0.54228
6998958407340455859,0.26027
996459512045203278,0.21345
5354113524024538797,0.04596
1608211515924738412,0.30268
4329020897143908468,0.12173
5583390044009590472,0.24015
672480214237674994,0.24356
6051233159429649392,0.27616
8373118168135103528,0.00236
8085544139594194145,0.28427
8140816381705098330,0.26368
3332446605602680810,0.64780
810770093055904743,0.42170
8829707822022396581,0.27808
1678822720191155311,0.00000
7820370253309200273,0.20294
6951684933770425051,0.19928
8876002955982194083,0.17808
6319681390541224840,0.24329
6779852296585397067,0.32431
1001210562037834488,0.31984
5282883643431852724,0.23839
4620114292798071200,0.27641
5528377673413026137,0.25301
4342965419566561703,0.00851
6493723894482240404,0.07827
2616552758015495971,0.17351
60551202910112397,0.00975
872316299685284317,0.03298
8333448770250785667,0.31250
8203241447194671915,0.26602
7361859143969059649,0.24008
764112669086699788,0.38218
130954712269518560,0.60382
1283297247044583917,0.23580
2523881893773478178,0.13439
8038992375763551907,0.35178
2735281135019066406,0.58276
4934307907449120687,0.64963
113462564752195355,0.23953
289016773229515314,0.03717
2267740435474178350,0.00497
8889445396446502839,0.10343
6684060805295251607,0.00290
4400281982448405625,0.25419
7195370722573064733,0.24412
2035514776856923259,0.25315
3422661492758630539,0.29467
3752216968895360095,0.29446
3706968027748921739,0.26145
4157418678362812028,0.31440
9178546828847802084,0.25421
5305270216150180400,0.20620
715253391221062248,0.34497
6348417376337875305,0.38467
8812336126135371944,0.76446
174476784597587276,0.37657
4013663260461425527,0.19157
7926783536795749717,0.02532
4649535748692518880,0.26641
4809808300543306857,0.27473
6573087747256083752,0.15104
6522372607019311526,0.29820
8857257999499100904,0.28704
2469776862136990369,0.00535
3869009130881936083,0.58520
7727115400717837013,0.31626
5760333156074435690,0.29641
7453236951251084566,0.24962
7297571833492779888,0.03474
5008668527028547396,0.77541
5048544014403798669,0.21808
8191268336968602115,0.05054
1186069404090969399,0.01178
1731193351099466952,0.36521
1779581618417640190,0.32750
8812773381684311346,0.24943
2796585436063147830,0.19594
5153966704914393941,0.12677
7342040833186453485,0.34237
5568229052276364006,0.32211
4032115333115021084,0.31599
530126838266381526,0.06280
1393527608454486013,0.23380
5152858978947592780,0.25257
2032079158631099483,0.22949
1214256250789391386,0.06963
4965100008692453499,0.03746
1015585740499190135,0.04925
877751024198939120,0.32608
8149743499491646239,0.07037
6946257009614705170,0.07086
6825999598388393342,0.00712
7585491562054651224,0.30026
6469867920448495170,0.01619
7416279510882754163,0.62022
4953401501332508778,0.27424
1157872400179096353,0.12028
3168346997557368938,0.34862
6147996515389290195,0.30149
1225262234373108904,0.21076
2542402911133731762,0.24516
6349165044595318789,0.23942
8987745918862289904,0.26050
757348042808766581,0.22960
8620716614889493603,0.28249
1227913338543519852,0.24409
4535627029418384718,0.11457
9103792777218448739,0.02842
5083146633065477671,0.02686
1620528196311569310,0.02362
5624101667249616778,0.23798
4624393406202568528,0.22541
9116329507044016205,0.13735
8051330480700369069,0.04723
4195631410899495943,0.21857
4108728299272713094,0.06654
967185342262950843,0.03067
4683584015173322116,0.28507
2831287367643043240,0.25387
4983929698128463182,0.22609
30053693220341846,0.03135
7773697400077261928,0.23286
4748158811813768844,0.23118
6800197474264783078,0.29573
2738615523150032699,0.43558
3455124802955645886,0.38216
127797741958093944,0.30936
5373653574382670998,0.02733
1815166730332350410,0.01658
8076751914138477626,0.28315
6756586741302676632,0.30439
4163706550347737016,0.30327
7754014113681414952,0.00182
646656242660106040,0.30251
6637887269308471624,0.39487
5981221251720095100,0.18738
2320648139573309574,0.27088
2255904437365937511,0.00005
4565287892035665845,0.04327
4563309026501763135,0.25084
7500022446735423097,0.04297
829964638159123678,0.04878
6557118618211991784,0.02322
164942531470211104,0.82322
7501647381600613571,0.31863
9115876436511892091,0.27327
4765236068606672313,0.28695
9107335277034101112,0.33057
8341108617894399867,0.01269
3923146206291636869,0.28276
908048665897732309,0.22917
1728353434477563148,0.29799
3416774530404566909,0.18741
4719705370175051320,0.28314
5094160119666358037,0.42076
43691676969193024,0.28500
6254016052693925598,0.31554
1788120648079229607,0.21624
2768150338949819103,0.31738
3098327725095119355,0.28481
1683602126845777825,0.24620
7382399026848708831,0.01235
1800889521079232837,0.01170
294113764006199590,0.04752
7397125079932917243,0.28616
4750365841659282033,0.27530
5017039830023463908,0.30483
1977661030493255427,0.03878
2999370256423753198,0.00719
4509630420239060436,0.26475
3828820059253463084,0.00020
1100117573596327764,0.22929
217641704386343167,0.61156
7280560502074218458,0.17863
899650724608352839,0.06870
4857413545226500373,0.38163
5493092231832663454,0.19093
4875390380761336992,0.32180
2150338005421407291,0.04382
2508151296340550735,0.01221
3713261876672177721,0.03015
7667907889366023677,0.00295
9203265007326949655,0.05463
518126027913169361,0.04726
5420999909579285828,0.02592
5354201507395748372,0.01792
7848527462914539655,0.27213
2377127319539318563,0.46484
6795982474710010613,0.37767
1365057701942903299,0.19337
5273205986776457994,0.60452
8219297054859005648,0.02023
7033621190866866804,0.19933
3842478582601970647,0.20491
2494285893729107923,0.20454
277441147569009410,0.31202
232935619702073744,0.28316
1326627454676050798,0.37675
8429229064549072272,0.25008
7803116657727480508,0.04830
847400604159142757,0.02822
910394995992900601,0.02358
4786412821424307852,0.01887
8852748299285665230,0.25069
6408608224713034537,0.13732
5392529927491624976,0.24911
3306276409402740689,0.54468
7662569982818216382,0.32209
8434712444991049816,0.17865
2758180081042776803,0.00302
398529168347020194,0.31346
8277637318987266156,0.02196
767220133086484187,0.21555
4334492775018610101,0.03386
8310465007459806529,0.31863
3117936238116764397,0.05559
7519560960998986048,0.36786
653931742815671374,0.01756
2376845623814548841,0.24610
4923967350407718630,0.35377
8088508468128742385,0.32630
7937096406792488343,0.25019
7035136787477487634,0.24030
7742364743984199332,0.13537
5554050129951747427,0.02315
5564432635430001149,0.24265
5426449231501757948,0.02091
2533116389759191240,0.21600
6780526271230710358,0.18124
5654113689535134980,0.28179
1615925838713785268,0.04961
5248883791680175079,0.21169
2780390945743457037,0.26337
1150515041833368182,0.74248
2673200435626380823,0.20301
8390816745812989182,0.26578
6771216895389482698,0.01497
1373085653917135760,0.27026
1621116079262047450,0.05888
1077503976799188759,0.26427
8640617431000481104,0.19776
7560978798915750818,0.00090
7067344504044623357,0.27614
5900885875030076818,0.82343
1711113579835614986,0.00148
1832569633004643927,0.01934
370646366695399377,0.39228
6714483943833505971,0.35294
1011812028479497938,0.41436
2305032378707754793,0.76877
3871872560092480504,0.15573
848178504931891297,0.26343
551221579166372704,0.00004
7483117233811793052,0.00000
5602482895149576925,0.25693
6267987049339678031,0.00012
6550799579577544946,0.22111
2530918113978396540,0.77952
1358241456450323822,0.19271
4617448236895551413,0.00098
6458082868934576912,0.39163
8962473622395370136,0.08930
1673673944942848788,0.29037
5054743047446411005,0.19856
5946011529927337314,0.25657
5256810272255932712,0.49145
5765254783022660263,0.23524
8427944062900326252,0.27271
174512668829463487,0.29512
3070895031504272274,0.01166
797240594048788827,0.01687
133785733046324247,0.05121
7008850064374777102,0.01122
7836664470829379717,0.06742
8715623274709278673,0.39986
1124534728230316495,0.22841
3399016553405434495,0.40394
3852210976211592686,0.27675
4703124050163566916,0.23228
160079437208352135,0.19360
3825137106838042308,0.21050
7552332897827074929,0.22434
3252849701177767883,0.28571
5727083800115807599,0.23608
8796059103662281403,0.30704
975387578971171904,0.31207
5747779315051960822,0.03503
30024184288310984,0.00202
3284444032548200327,0.19067
2614984107884172982,0.43373
2292795577348146360,0.00092
1523296427196098063,0.26404
8953649234774653844,0.31815
3323434229696335214,0.00805
115619739044233793,0.00918
25285900421314690,0.48415
7869875046875087574,0.43358
6881056140187440955,0.21662
1672974981816297447,0.24901
7703912153070068858,0.23257
2525764528827138554,0.29670
6941016668750843029,0.02420
5104402480790664608,0.38086
6466133312660938749,0.08325
2477237992103479122,0.21710
6734823545332631911,0.22140
7451866214140303706,0.21193
8890156091358429524,0.25006
5950330369228469938,0.31201
6215330147148184956,0.80663
160159266075610375,0.06612
8739776077696683473,0.00000
7645369316405036906,0.52126
2150789319279491859,0.55019
855634939738978692,0.29814
